of,9465
in,8060
and,5170
the,4945
a,3566
quantum,1865
on,1701
for,1666
with,1460
spin,1091
by,991
to,979
magnetic,901
model,846
graphene,788
phase,746
topological,667
dynamics,653
from,653
effect,621
an,602
properties,577
theory,560
states,559
systems,554
transition,541
at,523
field,514
transport,490
optical,429
lattice,423
surface,422
electronic,420
effects,416
study,409
structure,406
superconducting,396
state,362
electron,352
films,321
single,319
coupling,304
density,304
temperature,300
energy,296
hall,292
superconductivity,279
induced,277
using,274
between,273
critical,265
transitions,261
superconductors,261
thin,261
fermi,248
two-dimensional,248
gas,247
interaction,246
models,238
thermal,237
interactions,236
charge,236
coupled,235
random,233
approach,232
system,231
high,230
as,228
order,227
liquid,224
under,221
scattering,220
molecular,218
networks,216
entanglement,213
symmetry,211
spin-orbit,202
insulator,200
fluctuations,199
bose-einstein,195
through,195
driven,189
via,189
two,188
crystal,188
spectroscopy,186
one-dimensional,183
carbon,177
interacting,176
current,176
phases,173
conductivity,172
tunneling,170
dynamical,170
local,168
insulators,167
dots,164
structural,164
atomic,163
crystals,162
based,161
disordered,161
analysis,160
response,156
metal,155
vortex,155
anisotropic,154
dirac,154
lattices,154
functional,152
fermions,152
dot,151
correlations,150
modes,149
superconductor,149
ferromagnetic,148
fields,147
relaxation,146
diffusion,145
condensates,145
correlated,143
band,142
strong,142
scaling,142
chain,141
pressure,141
method,140
heat,140
excitations,138
potential,138
gases,138
monte,136
kondo,136
growth,134
control,134
behavior,134
interface,133
josephson,133
junctions,133
nonlinear,133
ising,133
finite,132
particles,132
simulation,132
resonance,132
bilayer,131
anomalous,131
carlo,131
metallic,130
edge,130
atoms,130
entropy,128
equation,128
time,128
structures,127
new,127
chiral,126
fractional,126
bulk,125
majorana,125
low,124
wave,123
large,123
nonequilibrium,122
formation,122
role,120
semiconductor,120
complex,119
gap,119
anisotropy,119
double,118
distribution,118
waves,118
doped,117
stability,117
strongly,116
bose,115
diagram,115
noise,115
dependence,114
x-ray,113
effective,113
exact,113
universal,112
influence,111
silicon,110
point,109
observation,109
electric,109
dimensional,109
tunable,108
simulations,108
renormalization,108
heisenberg,107
application,107
magnetization,107
elastic,107
materials,106
dynamic,106
magnetism,105
defects,104
resonant,104
particle,102
transfer,102
motion,101
light,101
its,101
evidence,100
granular,99
glass,99
localization,99
ultracold,98
evolution,98
spectra,98
chains,98
domain,97
strain,97
calculations,97
polarization,97
generalized,96
three-dimensional,96
statistics,96
near,95
coherent,95
superfluid,94
liquids,94
hubbard,94
exchange,94
water,94
statistical,94
antiferromagnetic,93
bosons,93
condensate,93
first,92
correlation,92
disorder,92
hybrid,92
first-principles,92
impurity,92
ground,91
generation,91
modeling,91
monolayer,91
iron,91
group,91
doping,91
non-equilibrium,91
periodic,90
many-body,90
mechanical,90
thermoelectric,89
regime,89
flow,89
crossover,89
2d,88
electrical,88
measurements,88
dielectric,88
force,88
colloidal,87
function,87
functions,87
measurement,86
phonon,86
orbital,85
enhanced,85
linear,85
stochastic,85
microscopy,84
condensation,84
dipolar,84
classical,84
oxide,84
switching,84
origin,84
film,84
-,84
organic,84
investigation,83
approximation,83
equilibrium,83
pairing,82
numerical,82
thermodynamic,81
breaking,81
frustrated,81
long-range,81
matrix,81
criticality,80
surfaces,80
collective,79
epitaxial,79
conductance,79
process,79
applications,79
free,78
asymmetric,78
network,78
solution,78
nanotubes,77
detection,77
nanoscale,77
interfaces,77
electrons,77
spectrum,77
polymer,76
0,76
enhancement,76
junction,75
nanoparticles,75
their,75
interplay,75
active,75
boundary,75
nanostructures,75
mos2,75
processes,74
experimental,74
devices,73
space,73
weak,73
soft,73
nanowires,72
due,72
chemical,72
oscillations,72
physics,72
diamond,72
mott,71
simple,71
magnetoresistance,71
cold,71
limit,70
contact,70
microwave,70
raman,70
antiferromagnet,70
description,70
3d,70
absorption,70
excitation,70
nematic,70
currents,70
crystalline,69
fluctuation,69
mechanism,69
giant,69
hydrogen,68
confined,68
gauge,68
presence,68
dimensions,68
geometry,68
impurities,67
mode,67
characterization,67
shear,67
fluids,67
solids,66
fluid,66
percolation,66
localized,66
kinetic,66
imaging,66
beyond,65
efficient,65
tunnel,65
spatial,65
nuclear,65
exciton,65
cavity,65
emission,65
layer,64
studies,64
qubits,64
trapped,64
intrinsic,64
ordering,64
scanning,63
111,63
efficiency,63
fermion,63
coulomb,63
microscopic,62
principles,62
heterostructures,62
molecules,62
dependent,62
thermodynamics,62
highly,61
time-dependent,61
three,61
solutions,61
metals,61
nanotube,61
direct,61
instability,61
laser,61
nanoribbons,61
diffraction,60
bosonic,60
nanowire,60
matter,60
spectral,60
carrier,60
brownian,60
neutron,60
triangular,60
holographic,60
ab,59
equations,59
cuprates,59
universality,59
mechanics,59
=,59
deposition,59
frequency,59
size,58
qubit,58
transmission,58
phenomena,58
expansion,58
ultrafast,58
probing,58
hexagonal,58
solid,58
photon,58
pair,57
alloys,57
tuning,57
hole,57
dissipative,57
:,56
semiconductors,56
calculation,56
towards,56
bound,56
amorphous,56
potentials,56
hard,56
novel,56
adsorption,56
information,56
theoretical,55
initio,55
binary,55
spontaneous,55
multiple,55
mn,55
charged,55
ring,55
media,55
harmonic,54
rashba,54
into,54
shape,54
glasses,54
normal,54
ferromagnetism,54
propagation,54
theories,54
wires,54
coherence,54
layers,54
photonic,54
2,54
flux,54
impact,54
interference,54
cluster,54
inhomogeneous,53
mixtures,53
screening,53
comment,53
confinement,53
material,53
rate,53
honeycomb,52
cells,52
arrays,52
anderson,52
one,52
fermionic,52
plasmonic,52
dna,52
separation,51
transistors,51
atom,51
probe,51
engineering,51
possible,51
plasmon,50
spin-1/2,50
vortices,50
mesoscopic,50
compounds,50
temperatures,50
small,50
terahertz,50
comparison,50
splitting,50
quench,50
compound,50
systems:,50
distributions,50
general,49
relation,49
silicene,49
graphene:,49
level,49
substrates,49
is,49
negative,48
resistance,48
wall,48
conditions,48
multiferroic,48
superlattices,48
clusters,47
without,47
optimal,47
helical,47
law,47
unconventional,47
grown,47
wells,47
versus,46
parameters,46
si,46
boron,46
layered,46
1,46
ordered,46
x,46
nucleation,46
extended,46
range,46
reflection,45
solitons,45
quasiparticle,45
inelastic,45
memory,45
reversal,45
resonances,45
external,45
performance,44
kagome,44
model:,44
hamiltonian,44
mean-field,44
mass,44
power,44
van,44
emergent,44
transverse,44
photoemission,44
studied,44
number,44
casimir,44
forces,44
1d,44
spatially,43
symmetric,43
plasmons,43
andreev,43
solar,43
grain,43
fe,43
magnets,43
case,43
problem,43
open,43
revealed,43
perovskite,42
vs,42
strained,42
radiation,42
ion,42
ferroelectric,42
polymers,42
during,42
acoustic,42
analytical,42
mean,42
ice,42
controlled,42
mixed,42
defect,41
phonons,41
cubic,41
physical,41
algorithm,41
inverse,41
second,41
continuous,41
cuprate,41
colloids,41
dense,41
interfacial,40
gaas,40
landau,40
signatures,40
transistor,40
iron-based,40
polariton,40
tight-binding,40
torque,40
square,40
suspensions,40
across,40
or,40
results,40
determination,40
electron-phonon,40
conformal,40
dissipation,40
competing,40
walks,39
substrate,39
melting,39
weyl,39
nitride,39
within,39
pumping,39
synthesis,39
resonators,39
dispersion,38
breakdown,38
ions,38
composite,38
controlling,38
boundaries,38
