of,10242
in,9169
and,5745
the,5389
a,3842
quantum,2104
for,1968
on,1731
with,1672
by,1170
to,1156
spin,1143
magnetic,1049
topological,1013
model,888
phase,859
from,859
dynamics,803
effect,798
properties,681
states,662
graphene,652
at,639
an,627
transition,622
systems,604
theory,594
transport,508
field,480
lattice,466
surface,445
study,444
two-dimensional,439
hall,412
electronic,405
structure,401
superconductivity,393
using,386
coupling,375
optical,368
electron,363
thermal,359
state,358
effects,350
superconducting,349
materials,332
temperature,330
density,323
induced,318
films,315
charge,312
between,302
as,295
transitions,291
thin,290
energy,284
system,281
interaction,281
approach,280
high,279
interactions,278
single,277
dirac,251
phases,247
symmetry,246
driven,245
insulator,245
models,244
liquid,244
order,241
under,240
critical,239
molecular,239
anomalous,232
scattering,229
coupled,226
networks,226
metal,225
spin-orbit,224
via,222
fermi,222
chiral,220
random,215
interacting,212
gas,208
through,208
dynamical,207
2d,205
bilayer,203
crystal,198
superconductors,197
analysis,196
structural,194
band,194
many-body,194
weyl,193
spectroscopy,193
observation,190
monolayer,189
based,188
crystals,187
one-dimensional,187
control,184
fluctuations,184
edge,183
two,181
entanglement,181
large,181
behavior,179
strong,176
insulators,175
modes,175
active,171
local,167
role,167
fields,166
current,166
response,164
conductivity,163
atomic,162
superconductor,162
diffusion,162
wave,160
semimetal,157
structures,157
bose-einstein,157
ferromagnetic,156
nonlinear,155
method,154
anisotropic,154
correlations,152
antiferromagnetic,151
hybrid,150
ising,149
growth,149
particles,149
disordered,149
heat,148
majorana,147
anisotropy,145
finite,145
chain,144
phonon,143
new,143
scaling,141
formation,141
josephson,141
heterostructures,139
simulation,136
universal,136
junctions,135
effective,135
van,134
chains,134
interface,133
fermions,133
entropy,132
disorder,132
bulk,131
relaxation,130
equation,130
exact,129
tunable,129
domain,129
excitations,128
pressure,128
potential,128
localization,128
stability,127
time,127
gap,126
point,126
mechanical,125
double,125
first-principles,124
dynamic,124
correlated,123
tunneling,123
functional,123
resonance,123
der,122
perovskite,122
learning,122
dots,121
x-ray,121
lattices,121
light,120
silicon,120
dot,119
electric,119
stochastic,119
near,119
carbon,118
doped,118
thermoelectric,117
noise,117
exchange,117
semimetals,117
limit,116
strain,116
modeling,116
monte,115
waals,115
evolution,115
hubbard,114
flow,114
correlation,113
engineering,112
metallic,112
enhanced,112
application,112
carlo,111
magnetism,111
kondo,110
simulations,110
evidence,110
-,110
oxide,110
boundary,109
bose,109
thermodynamics,109
network,108
influence,108
strongly,108
particle,108
granular,108
its,108
generation,108
surfaces,107
nonequilibrium,107
elastic,106
material,106
orbital,106
first,106
low,106
coherent,105
