of,10140
in,8946
and,5636
the,5287
a,3832
quantum,1957
for,1825
with,1746
on,1701
spin,1144
to,1102
by,1088
magnetic,1065
model,917
topological,915
from,843
phase,831
dynamics,755
transition,661
properties,654
effect,652
states,648
an,620
graphene,618
at,608
theory,577
systems,574
transport,507
lattice,462
study,459
field,446
effects,434
structure,423
surface,408
two-dimensional,401
electronic,401
state,399
optical,388
hall,357
coupling,350
superconducting,341
temperature,339
thermal,334
electron,332
using,325
density,319
energy,314
films,310
between,309
superconductivity,304
interactions,290
induced,290
charge,286
order,285
liquid,281
models,276
single,273
metal,266
thin,266
transitions,265
critical,264
interaction,257
driven,256
materials,252
dirac,251
system,248
high,246
molecular,244
as,244
spin-orbit,239
via,237
symmetry,233
coupled,231
approach,227
phases,224
insulator,218
spectroscopy,218
band,216
gas,216
random,215
scattering,215
fermi,212
through,210
based,209
superconductors,209
chiral,207
dynamical,207
under,205
crystal,204
weyl,198
entanglement,197
control,195
analysis,189
anomalous,188
crystals,187
2d,187
monolayer,187
particles,184
networks,184
interacting,183
fluctuations,183
two,181
structural,177
role,175
localization,175
fermions,173
large,173
strong,172
anisotropic,171
one-dimensional,170
heat,169
behavior,169
edge,168
entropy,164
wave,163
active,163
observation,163
anisotropy,162
carbon,162
bose-einstein,162
atomic,162
growth,160
diffusion,159
ferromagnetic,158
response,156
semimetal,156
correlations,155
many-body,155
time,154
current,154
disordered,153
gap,152
chain,152
chains,152
superconductor,151
local,149
ising,149
conductivity,149
antiferromagnetic,149
stability,148
insulators,147
method,147
relaxation,146
modes,145
monte,145
finite,145
carlo,143
nonlinear,140
potential,139
structures,138
bilayer,136
interface,135
new,135
majorana,135
bulk,135
disorder,135
functional,135
dynamic,134
heterostructures,134
lattices,132
semimetals,132
formation,131
junctions,131
fields,131
scaling,131
effective,131
doped,130
its,129
simulations,128
josephson,128
low,128
correlated,126
first-principles,125
tunable,125
pressure,125
simulation,124
dot,124
dots,123
exchange,122
magnetism,122
elastic,121
stochastic,121
transfer,121
phonon,120
generation,120
silicon,120
strongly,120
x-ray,120
domain,119
evolution,118
point,118
hubbard,117
tunneling,117
polymer,117
resonance,117
electric,116
dependence,115
magnetization,114
granular,114
vortex,114
noise,114
influence,114
-,113
application,113
boundary,113
double,113
defects,113
oscillations,112
diagram,112
gases,112
three-dimensional,112
enhanced,111
near,111
bose,109
coherent,108
complex,108
condensates,108
nanowires,108
polarization,107
oxide,107
equation,107
van,107
dimensional,106
strain,106
interfaces,106
particle,106
mechanical,106
distribution,106
atoms,106
regime,105
excitations,105
motion,105
metallic,105
tuning,105
switching,104
thermodynamic,104
liquids,104
exact,103
hybrid,103
flow,102
modeling,102
force,102
