of,0.5958470498860471
in,0.5181902591373343
the,0.34059255507723474
and,0.3091077910019414
a,0.23187304802903688
quantum,0.11614754790242256
on,0.09968768464590191
for,0.09816831265299232
with,0.08196167806195662
to,0.06769646323963872
spin,0.06491094791930446
model,0.06482653836414282
magnetic,0.06448890014349624
phase,0.05646999240314004
by,0.05461298218958386
effect,0.04330210179792352
graphene,0.04212036802566051
dynamics,0.040938634253397485
an,0.03823752848822487
from,0.0369713851608002
theory,0.03646492782983034
transition,0.03570524183337554
properties,0.035283194057567316
systems,0.034017050730142655
field,0.03317295517852621
at,0.031484764075293326
transport,0.03123153540980839
states,0.030387439858191947
study,0.030134211192707015
lattice,0.02929011564109057
effects,0.02633578121043302
structure,0.025998142989786442
state,0.025407276103654935
electronic,0.025238456993331645
optical,0.024985228327846713
electron,0.024647590107200135
superconducting,0.024647590107200135
superconductivity,0.02414113277623027
single,0.02380349455558369
critical,0.02279057989364396
superconductors,0.02144002701105765
density,0.02084916012492614
temperature,0.020173883683632987
order,0.019667426352663123
fermi,0.019667426352663123
two-dimensional,0.01882333080104668
hall,0.01882333080104668
induced,0.018738921245885033
approach,0.018738921245885033
superconductor,0.01831687347007681
charge,0.01831687347007681
surface,0.017641597028783658
energy,0.017388368363298726
interactions,0.016797501477167215
gas,0.01645986325652064
between,0.016375453701358993
bose-einstein,0.01612222503587406
models,0.01612222503587406
transitions,0.015784586815227482
system,0.01553135814974255
random,0.015193719929095973
as,0.015193719929095973
interaction,0.015109310373934329
scattering,0.014687262598126107
molecular,0.014602853042964464
films,0.01434962437747953
liquid,0.01434962437747953
spectroscopy,0.014096395711994598
carbon,0.014096395711994598
coupling,0.013927576601671309
through,0.013843167046509664
two,0.013674347936186377
fluctuations,0.013505528825863087
using,0.013252300160378155
networks,0.013083481050054866
dynamical,0.013083481050054866
high,0.012914661939731578
ferromagnetic,0.012914661939731578
current,0.012661433274246644
dots,0.012577023719085001
under,0.012492614163923357
one-dimensional,0.012408204608761712
vortex,0.012239385498438423
behavior,0.011817337722630201
noise,0.011648518612306914
coupled,0.011648518612306914
point,0.011564109057145269
crystal,0.011479699501983624
junctions,0.01139528994682198
josephson,0.011310880391660337
crystals,0.011310880391660337
dot,0.011310880391660337
tunneling,0.011142061281337047
ising,0.011142061281337047
interacting,0.010973242171013758
thermal,0.01080442306069047
disordered,0.01080442306069047
structural,0.01080442306069047
correlations,0.010720013505528826
thin,0.010551194395205537
relaxation,0.010466784840043894
anisotropic,0.010466784840043894
dependence,0.010382375284882249
gases,0.01021355617455896
nonlinear,0.010129146619397315
local,0.009960327509074027
hubbard,0.009960327509074027
symmetry,0.009875917953912383
correlated,0.009791508398750738
diffusion,0.00962268928842745
chain,0.00962268928842745
effective,0.009538279733265806
lattices,0.009538279733265806
finite,0.009369460622942517
condensates,0.009369460622942517
analysis,0.009285051067780872
correlation,0.009285051067780872
monte,0.00903182240229594
functional,0.00903182240229594
near,0.00903182240229594
heat,0.008947412847134295
evidence,0.008947412847134295
entanglement,0.008947412847134295
driven,0.008947412847134295
doped,0.008947412847134295
glass,0.008778593736811008
resonance,0.008778593736811008
magnetization,0.008778593736811008
phases,0.008694184181649363
carlo,0.008694184181649363
based,0.008694184181649363
method,0.008609774626487718
growth,0.008609774626487718
condensate,0.008525365071326074
scaling,0.008525365071326074
atomic,0.008525365071326074
role,0.008525365071326074
response,0.00844095551616443
strong,0.008356545961002786
formation,0.008356545961002786
anomalous,0.008356545961002786
diagram,0.008356545961002786
strongly,0.008272136405841141
superfluid,0.008272136405841141
gap,0.008272136405841141
pressure,0.008187726850679497
magnetism,0.008187726850679497
new,0.008187726850679497
disorder,0.008018907740356209
equation,0.008018907740356209
dynamic,0.008018907740356209
atoms,0.008018907740356209
0,0.008018907740356209
nanotubes,0.008018907740356209
semiconductor,0.007934498185194564
excitations,0.007934498185194564
topological,0.007934498185194564
oscillations,0.007934498185194564
structures,0.00785008863003292
potential,0.007765679074871275
large,0.007765679074871275
fields,0.007765679074871275
function,0.007681269519709631
surfaces,0.007512450409386343
2d,0.007428040854224698
stochastic,0.007428040854224698
metal,0.007428040854224698
cuprates,0.007428040854224698
statistics,0.007428040854224698
granular,0.007428040854224698
exact,0.007343631299063054
bose,0.007343631299063054
kondo,0.00725922174390141
complex,0.00725922174390141
pairing,0.00725922174390141
dimensional,0.007174812188739765
conductance,0.007174812188739765
frustrated,0.007174812188739765
exchange,0.007174812188739765
entropy,0.007174812188739765
control,0.007090402633578121
studies,0.007090402633578121
anisotropy,0.007090402633578121
x-ray,0.007090402633578121
conductivity,0.007090402633578121
-,0.007090402633578121
low,0.007090402633578121
antiferromagnetic,0.007090402633578121
electrons,0.007005993078416477
flow,0.007005993078416477
wave,0.007005993078416477
=,0.007005993078416477
iron,0.007005993078416477
renormalization,0.006921583523254832
ordering,0.006921583523254832
heisenberg,0.006921583523254832
ground,0.006921583523254832
metallic,0.006837173968093188
stability,0.006752764412931544
band,0.006752764412931544
calculations,0.006752764412931544
measurements,0.0066683548577699
orbital,0.0066683548577699
resonant,0.006583945302608255
bilayer,0.006583945302608255
waves,0.006583945302608255
localization,0.0064995357474466105
polarization,0.0064995357474466105
influence,0.0064995357474466105
via,0.0064995357474466105
universal,0.0064995357474466105
statistical,0.006415126192284967
simulation,0.006415126192284967
observation,0.006415126192284967
size,0.006330716637123322
raman,0.006330716637123322
time,0.006246307081961678
fermions,0.006246307081961678
modes,0.006246307081961678
polymer,0.006246307081961678
origin,0.006161897526800034
force,0.006161897526800034
mott,0.006161897526800034
impurity,0.006161897526800034
chains,0.00607748797163839
contact,0.005993078416476745
distribution,0.005993078416476745
nonequilibrium,0.005993078416476745
application,0.005993078416476745
limit,0.005993078416476745
particles,0.005908668861315101
motion,0.005908668861315101
coherent,0.005908668861315101
spin-orbit,0.005908668861315101
spectra,0.005908668861315101
elastic,0.005908668861315101
domain,0.005908668861315101
magnetoresistance,0.005908668861315101
evolution,0.005824259306153457
simulations,0.005824259306153457
classical,0.005824259306153457
electric,0.005824259306153457
doping,0.005824259306153457
molecules,0.005824259306153457
ultracold,0.005824259306153457
colloidal,0.005824259306153457
dimensions,0.005739849750991812
separation,0.005739849750991812
mesoscopic,0.005739849750991812
solid,0.005739849750991812
junction,0.005739849750991812
solution,0.005739849750991812
layered,0.005655440195830168
antiferromagnet,0.005655440195830168
double,0.005655440195830168
coulomb,0.005655440195830168
group,0.005571030640668524
due,0.005571030640668524
regime,0.005571030640668524
silicon,0.005486621085506879
fractional,0.005486621085506879
anderson,0.005402211530345235
equilibrium,0.005402211530345235
spectrum,0.005317801975183591
transfer,0.005317801975183591
:,0.005317801975183591
process,0.005317801975183591
epitaxial,0.005317801975183591
interface,0.005317801975183591
first,0.005233392420021947
instability,0.005233392420021947
ferromagnetism,0.005233392420021947
theoretical,0.005233392420021947
long-range,0.005148982864860302
its,0.005148982864860302
numerical,0.005148982864860302
investigation,0.0050645733096986575
possible,0.0050645733096986575
processes,0.0050645733096986575
edge,0.0050645733096986575
particle,0.0050645733096986575
thermodynamic,0.0050645733096986575
tunnel,0.0050645733096986575
intrinsic,0.004980163754537014
collective,0.004980163754537014
dirac,0.004980163754537014
crossover,0.004980163754537014
matrix,0.004980163754537014
mechanism,0.004980163754537014
experimental,0.004895754199375369
phonon,0.004895754199375369
ab,0.004811344644213725
materials,0.004811344644213725
fermion,0.004811344644213725
trapped,0.004811344644213725
comment,0.004811344644213725
k,0.004811344644213725
impurities,0.004726935089052081
switching,0.004726935089052081
neutron,0.004726935089052081
functions,0.004726935089052081
initio,0.004642525533890436
non-equilibrium,0.004642525533890436
approximation,0.004558115978728792
first-principles,0.004558115978728792
soft,0.004558115978728792
nanowires,0.004558115978728792
network,0.004558115978728792
wires,0.0044737064235671475
triangular,0.0044737064235671475
extended,0.0044737064235671475
2,0.0044737064235671475
periodic,0.0044737064235671475
spectral,0.0044737064235671475
iron-based,0.0044737064235671475
condensation,0.004389296868405504
spin-1/2,0.004389296868405504
frequency,0.004389296868405504
weak,0.004389296868405504
resistance,0.004389296868405504
electrical,0.004304887313243859
mean-field,0.004304887313243859
light,0.004304887313243859
modeling,0.004304887313243859
currents,0.004304887313243859
multiple,0.004304887313243859
microwave,0.004304887313243859
qubit,0.004304887313243859
dipolar,0.004220477758082215
pair,0.004220477758082215
square,0.004220477758082215
vortices,0.004220477758082215
thermodynamics,0.004220477758082215
flux,0.004220477758082215
